time(ns),x,y,z,qw,qx,qy,qz
1718164149900156928,91.1495,80.0514,14.0143,0.722512,-0.00790348,0.00190409,-0.691311
1718164150000102912,91.1634,79.581,14.0136,0.722563,-0.0080877,0.00189503,-0.691255
1718164150100066048,91.1775,79.1111,14.0122,0.722502,-0.00822789,0.00195857,-0.691317
1718164150200044032,91.1901,78.6405,14.0104,0.722388,-0.00776965,0.00208403,-0.691441
1718164150300024064,91.2013,78.17,14.0088,0.722322,-0.00686643,0.00218394,-0.691519
1718164150400013056,91.2141,77.7009,14.0071,0.722314,-0.00663815,0.00240881,-0.691529
1718164150500004096,91.2288,77.2327,14.0056,0.722258,-0.00683066,0.00288593,-0.691584
1718164150599992064,91.2424,76.766,14.0048,0.72216,-0.00699894,0.00295923,-0.691684
1718164150699976960,91.2544,76.3016,14.0035,0.722103,-0.0074442,0.00227301,-0.691742
1718164150799961088,91.2653,75.8384,14.0012,0.722125,-0.00769028,0.00120043,-0.691719
1718164150899973120,91.2767,75.3749,13.9986,0.722151,-0.00788556,0.000488682,-0.691691
1718164151000009984,91.2894,74.9114,13.9966,0.722021,-0.00814767,0.000255489,-0.691823
1718164151100068096,91.3024,74.4484,13.9956,0.721952,-0.00855955,-3.3109e-05,-0.69189
1718164151200124928,91.3154,73.985,13.9962,0.722075,-0.0088068,-3.7827e-05,-0.691758
1718164151300199936,91.3281,73.5212,13.9979,0.722147,-0.00851328,3.92256e-05,-0.691687
1718164151400295936,91.3394,73.0588,13.9987,0.722105,-0.00831767,-0.000336724,-0.691733
1718164151500398080,91.3502,72.5972,13.9985,0.722026,-0.00799052,-0.000699563,-0.69182
1718164151600506880,91.3624,72.1365,13.9983,0.722055,-0.00781965,-0.000655718,-0.691792
1718164151700635904,91.3761,71.6773,13.9991,0.722067,-0.00808621,-0.000379139,-0.691775
1718164151800765952,91.3906,71.2214,14.001,0.721852,-0.0087341,-0.000127744,-0.691992
1718164151900871936,91.4024,70.7685,14.0034,0.721648,-0.00907239,-0.000512907,-0.692201
1718164152000941056,91.4123,70.3187,14.0051,0.721538,-0.00907537,-0.00108954,-0.692314
1718164152100982016,91.4228,69.8716,14.0054,0.721407,-0.00913235,-0.00138786,-0.69245
1718164152201003008,91.4339,69.4286,14.0056,0.721109,-0.00939514,-0.00163993,-0.692756
1718164152300997888,91.4445,68.9886,14.0072,0.720776,-0.00960014,-0.0016,-0.693099
1718164152400987904,91.4541,68.5512,14.0107,0.720498,-0.00921592,-0.00127524,-0.693394
1718164152500976896,91.4632,68.1168,14.0144,0.720312,-0.00866598,-0.000827318,-0.693595
1718164152600966912,91.4731,67.6863,14.0169,0.720069,-0.00859507,-0.000333706,-0.693849
1718164152700944896,91.4828,67.2592,14.0181,0.71974,-0.00869705,2.40672e-05,-0.694189
1718164152800912896,91.4899,66.8356,14.0193,0.719497,-0.00848052,-0.000241803,-0.694444
1718164152900872960,91.4963,66.4151,14.021,0.719335,-0.0083301,-0.000623543,-0.694613
1718164153000836096,91.5039,65.9976,14.0231,0.719149,-0.00850358,-0.000808697,-0.694803
1718164153100809984,91.5126,65.5828,14.0248,0.718945,-0.00895544,-0.000797793,-0.695009
1718164153200790016,91.5204,65.1705,14.0261,0.718746,-0.00929417,-0.000840091,-0.69521
1718164153300775936,91.5275,64.7602,14.0269,0.718586,-0.00941504,-0.000881618,-0.695374
1718164153400760064,91.5339,64.3522,14.0277,0.718549,-0.00919158,-0.00108329,-0.695415
1718164153500751104,91.5408,63.9463,14.0292,0.718661,-0.00915225,-0.000970472,-0.6953
1718164153600753920,91.5487,63.5425,14.0316,0.718662,-0.00893205,-0.000578705,-0.695302
1718164153700744960,91.5565,63.1414,14.0341,0.718762,-0.00865959,-0.000183955,-0.695203
1718164153800731904,91.5632,62.7433,14.0362,0.718969,-0.00822662,-0.00016499,-0.694993
1718164153900706048,91.5713,62.3478,14.0375,0.719217,-0.00814664,0.000107228,-0.694738
1718164154000668928,91.581,61.955,14.0377,0.71948,-0.00821687,0.000561867,-0.694465
1718164154100633088,91.5913,61.5655,14.0384,0.719731,-0.00863609,0.00092238,-0.694199
1718164154200604928,91.6004,61.1789,14.0396,0.719971,-0.00875634,0.000863235,-0.693948
1718164154300574976,91.6088,60.7941,14.0403,0.720318,-0.00852277,0.000843934,-0.693591
1718164154400551936,91.6168,60.4119,14.0406,0.720728,-0.00803414,0.000639525,-0.693171
1718164154500536064,91.6266,60.0327,14.0412,0.721091,-0.0080818,0.00058932,-0.692793
1718164154600517888,91.6365,59.6573,14.0418,0.721315,-0.00831965,0.000104414,-0.692557
1718164154700484096,91.6458,59.2846,14.0426,0.721581,-0.00850597,-0.000455417,-0.692278
1718164154800442880,91.656,58.914,14.0435,0.721858,-0.00858101,-0.000596686,-0.691988
1718164154900406016,91.6668,58.546,14.0443,0.72221,-0.0086618,-0.000725953,-0.691619
1718164155000368896,91.6777,58.1809,14.0444,0.722573,-0.00886984,-0.000995061,-0.691237
1718164155100333056,91.6878,57.8183,14.0445,0.722764,-0.00884063,-0.00142953,-0.691037
1718164155200295936,91.6976,57.4579,14.0455,0.722914,-0.00864913,-0.00177163,-0.690881
1718164155300249088,91.7067,57.1001,14.0476,0.723181,-0.00814259,-0.00227991,-0.690607
1718164155400207872,91.7207,56.7478,14.0505,0.723289,-0.00943683,-0.00182056,-0.690479
1718164155500151040,91.7357,56.3985,14.0532,0.723577,-0.0102684,-0.00186829,-0.690164
1718164155600097024,91.7438,56.0478,14.0545,0.72389,-0.00908406,-0.00223345,-0.689852
1718164155700064000,91.7496,55.6991,14.0544,0.723728,-0.00698854,-0.00245248,-0.690046
1718164155800008960,91.7562,55.3552,14.054,0.72388,-0.00521679,-0.00265735,-0.689901
1718164155899956992,91.7668,55.0174,14.0539,0.724148,-0.00473509,-0.00244454,-0.689624
1718164155999915008,91.7806,54.6857,14.0549,0.72424,-0.00493841,-0.00191095,-0.689528
1718164156099892992,91.7934,54.3589,14.0564,0.724455,-0.00488624,-0.0010552,-0.689304
1718164156199907072,91.8116,54.0368,14.0628,0.724377,-0.00459802,0.00207564,-0.689386
1718164156299926016,91.8181,53.7254,14.0618,0.724607,-0.00282919,0.00104513,-0.689156
1718164156399953920,91.8209,53.4254,14.0573,0.725228,-0.00206115,-0.000943855,-0.688505
1718164156500016896,91.8261,53.1326,14.054,0.725613,-0.000663232,-0.00319643,-0.688095
1718164156600038912,91.8382,52.8477,14.0535,0.727172,-0.000386246,-0.00351456,-0.686446
1718164156700059904,91.8561,52.5709,14.0543,0.729516,-0.000648648,-0.00334022,-0.683956
1718164156800102912,91.8788,52.3025,14.0549,0.732385,-0.0013862,-0.00299309,-0.680883
1718164156900154112,91.9023,52.0395,14.0547,0.73597,-0.00180337,-0.00348767,-0.677003
1718164157000224000,91.9272,51.7806,14.0538,0.740346,-0.00196107,-0.00457469,-0.672208
1718164157100332032,91.9569,51.5239,14.0522,0.745003,-0.00195822,-0.00532909,-0.667037
1718164157200453120,91.9927,51.27,14.0506,0.749969,-0.00199335,-0.00549959,-0.661447
1718164157300559104,92.0334,51.0198,14.05,0.755552,-0.00204834,-0.00559307,-0.655062
1718164157400657920,92.078,50.7739,14.0503,0.761857,-0.00189077,-0.00609096,-0.647713
1718164157500740096,92.1286,50.532,14.0505,0.768713,-0.00177726,-0.00665742,-0.639557
1718164157600783872,92.1872,50.2938,14.0512,0.776316,-0.00168384,-0.00661552,-0.630307
1718164157700801024,92.2541,50.0602,14.0519,0.784642,-0.00184454,-0.00629895,-0.619914
1718164157800803072,92.3287,49.8319,14.0521,0.793451,-0.00238193,-0.00601571,-0.608599
1718164157900800000,92.4101,49.6074,14.0525,0.802346,-0.00270161,-0.00563208,-0.596827
1718164158000793088,92.4967,49.3871,14.0533,0.811504,-0.0023459,-0.00556648,-0.584315
1718164158100761088,92.589,49.171,14.0533,0.821209,-0.00155301,-0.0056601,-0.570598
1718164158200728064,92.6919,48.9619,14.0525,0.831304,-0.00127874,-0.00511798,-0.555794
1718164158300710912,92.8055,48.7609,14.0522,0.841663,-0.00150372,-0.0040022,-0.539987
1718164158400701952,92.9287,48.5687,14.0522,0.852193,-0.00260401,-0.00259075,-0.523215
1718164158500719104,93.0586,48.3841,14.052,0.862564,-0.00378434,-0.00167758,-0.505931
1718164158600739072,93.1921,48.2054,14.0515,0.872626,-0.00444077,-0.0018101,-0.488365
1718164158700761088,93.3301,48.0315,14.0519,0.882389,-0.0043594,-0.00218804,-0.470495
1718164158800783104,93.4741,47.8632,14.0531,0.891929,-0.00368455,-0.00240706,-0.452155
1718164158900796928,93.6244,47.7024,14.0536,0.901266,-0.00286732,-0.00268916,-0.433249
1718164159000776960,93.7832,47.551,14.0526,0.910493,-0.00286127,-0.00300163,-0.413505
1718164159100732928,93.9509,47.4057,14.0508,0.919706,-0.00284698,-0.00380049,-0.392579
1718164159200672000,94.1288,47.2642,14.0488,0.928908,-0.00245589,-0.00475146,-0.370273
1718164159300623872,94.3174,47.1275,14.0478,0.937856,-0.00127008,-0.00539449,-0.346981
1718164159400583936,94.5161,46.9985,14.0474,0.94636,-0.000219777,-0.00588405,-0.323061
1718164159500570880,94.7247,46.8806,14.0451,0.954255,7.39142e-05,-0.00674611,-0.298919
1718164159600553984,94.9456,46.7762,14.042,0.961534,-0.0014549,-0.00687745,-0.274597
1718164159700552960,95.1746,46.6872,14.0366,0.968165,-0.00472587,-0.00775469,-0.250148
1718164159800519936,95.4068,46.5995,14.0351,0.974388,-0.00477439,-0.00941819,-0.224626
1718164159900512000,95.6477,46.514,14.0377,0.979908,-0.00300307,-0.0102409,-0.199165
1718164160000546048,95.8973,46.4347,14.0413,0.984516,0.000120395,-0.010784,-0.174963
1718164160100559104,96.1526,46.3676,14.0441,0.988515,0.00258744,-0.0115699,-0.150655
1718164160200576000,96.4143,46.3179,14.0457,0.99187,0.0029073,-0.0125117,-0.126604
1718164160300616960,96.6819,46.2813,14.0459,0.994503,0.00286965,-0.0135227,-0.103796
1718164160400659968,96.956,46.2526,14.0455,0.996491,0.00298728,-0.014228,-0.0824243
1718164160500700928,97.2374,46.232,14.0471,0.997947,0.00292371,-0.0136975,-0.062499
1718164160600747008,97.5254,46.2215,14.0513,0.998921,0.00255527,-0.0121902,-0.0447463
1718164160700770048,97.8162,46.2155,14.0537,0.999531,0.00307643,-0.0110448,-0.0284118
1718164160800784896,98.1112,46.2146,14.0543,0.999848,0.0035874,-0.00983677,-0.013953
1718164160900807936,98.4103,46.2204,14.0559,0.999957,0.00401943,-0.00816375,-0.00158491
1718164161000805888,98.712,46.2339,14.0586,0.999932,0.00330811,-0.00658999,0.00901522
1718164161100804096,99.0151,46.2514,14.0612,0.999818,0.00275689,-0.00542275,0.0181063
1718164161200797952,99.3205,46.2705,14.0637,0.999659,0.00254284,-0.00435718,0.0256067
1718164161300787968,99.6271,46.2905,14.0659,0.999478,0.00299312,-0.00350508,0.0319772
1718164161400743936,99.9347,46.3125,14.0668,0.999278,0.00358961,-0.0027934,0.0377244
1718164161500706048,100.239,46.3419,14.0656,0.99909,0.0024943,-0.002981,0.0424636
1718164161600640000,100.532,46.3706,14.0652,0.998858,0.00278486,-0.00656276,0.0472516
1718164161700611072,100.829,46.3877,14.0633,0.998644,0.00657505,-0.00929307,0.0508081
1718164161800600064,101.135,46.4155,14.06,0.998524,0.00728362,-0.00816736,0.0532066
1718164161900530944,101.443,46.4501,14.0559,0.998366,0.00689998,-0.00583607,0.0564231
1718164162000488960,101.747,46.4909,14.0515,0.998225,0.00437572,-0.0047517,0.0591999
1718164162100494080,102.048,46.5314,14.0494,0.998181,0.00287645,-0.0051032,0.0600046
1718164162200459008,102.348,46.5651,14.0487,0.998098,0.0028304,-0.00644243,0.0612413
1718164162300429056,102.648,46.5949,14.0484,0.998009,0.00405542,-0.00772762,0.0624723
1718164162400425984,102.951,46.6411,14.0577,0.998041,0.000659192,-0.00599591,0.062266
1718164162500349952,103.259,46.664,14.0665,0.997946,0.00445723,-0.00385012,0.0637962
1718164162600347904,103.56,46.6939,14.0581,0.997957,0.00466823,-0.00650964,0.0633812
1718164162700344064,103.862,46.7291,14.0454,0.99802,0.00540016,-0.0102173,0.0618247
1718164162800264960,104.174,46.7675,14.0395,0.997987,0.00329661,-0.0116567,0.0622583
1718164162900236032,104.496,46.806,14.0424,0.99807,0.00239252,-0.0105355,0.0611556
1718164163000207104,104.825,46.8412,14.0467,0.998191,0.00180781,-0.0095781,0.059319
1718164163100148992,105.16,46.8704,14.0482,0.998264,0.00282942,-0.00950287,0.0580554
1718164163200101120,105.501,46.9009,14.0476,0.998334,0.00324159,-0.00969477,0.0567929
1718164163300072960,105.85,46.9345,14.0473,0.998437,0.00285321,-0.00955003,0.0549867
1718164163400030976,106.207,46.9684,14.0481,0.998537,0.00215958,-0.0092352,0.0532256
1718164163499991040,106.57,47.0001,14.049,0.998629,0.00187417,-0.00902705,0.0515322
1718164163599943936,106.941,47.0306,14.0493,0.998726,0.00174961,-0.00890957,0.0496441
1718164163699907072,107.319,47.0593,14.0493,0.998816,0.00192626,-0.00866602,0.0478345
1718164163799886080,107.703,47.0878,14.0495,0.998906,0.00176732,-0.00846579,0.04596
1718164163899886080,108.093,47.1163,14.0492,0.999003,0.00139079,-0.00856076,0.043783
1718164163999899904,108.488,47.1427,14.0489,0.999097,0.00120928,-0.00869178,0.041566
1718164164099934976,108.889,47.1672,14.049,0.999183,0.00110684,-0.0085194,0.0395006
1718164164199979008,109.295,47.1903,14.0494,0.999261,0.00108948,-0.00849687,0.0374746
1718164164300049920,109.706,47.2117,14.0498,0.999336,0.00115287,-0.00874718,0.0353434
1718164164400136960,110.122,47.2336,14.0491,0.999414,0.000537177,-0.00858053,0.0331403
1718164164500226048,110.544,47.2521,14.0485,0.999475,0.000901643,-0.00845076,0.0312607
1718164164600311040,110.968,47.2679,14.0494,0.999512,0.00155519,-0.00894959,0.0298786
1718164164700419072,111.396,47.2839,14.0505,0.999547,0.00192114,-0.00936963,0.0285505
1718164164800538880,111.829,47.3019,14.0515,0.999587,0.00156343,-0.00917273,0.0271966
1718164164900654080,112.267,47.3183,14.0519,0.999621,0.00131289,-0.00887341,0.0260169
1718164165000771072,112.706,47.3358,14.0502,0.999647,0.000483476,-0.00946017,0.0248413
1718164165100859904,113.149,47.3489,14.0502,0.999666,0.00109309,-0.00967726,0.0239179
1718164165200933888,113.597,47.3599,14.0537,0.999691,0.00178185,-0.00876494,0.0232046
1718164165300998912,114.047,47.3715,14.0561,0.999714,0.00234947,-0.0082662,0.0223088
1718164165401025024,114.497,47.3841,14.0558,0.999725,0.00245886,-0.00852286,0.0217223
1718164165501033984,114.949,47.397,14.0556,0.99973,0.00241514,-0.00884363,0.0213468
1718164165601029888,115.405,47.4092,14.0564,0.999738,0.00252789,-0.00884046,0.0209536
1718164165701015040,115.863,47.4206,14.0576,0.99975,0.00272543,-0.0085077,0.0204869
1718164165800975872,116.323,47.4315,14.058,0.999756,0.00305401,-0.00852173,0.0201529
1718164165900912128,116.785,47.4435,14.0586,0.999755,0.0030392,-0.00855125,0.0201722
1718164166000843008,117.249,47.4556,14.0596,0.999749,0.00316613,-0.00848322,0.0204802
1718164166100779008,117.716,47.4693,14.0605,0.999743,0.00285874,-0.00840576,0.0208358
1718164166200723968,118.184,47.4821,14.0608,0.99973,0.00328518,-0.00855968,0.0213581
1718164166300663040,118.654,47.4955,14.0609,0.999706,0.00366102,-0.00874726,0.0223318
1718164166400630016,119.127,47.5116,14.0618,0.999679,0.00366562,-0.00873123,0.0235201
1718164166500613888,119.602,47.5311,14.0623,0.99965,0.00310634,-0.00874254,0.0247789
1718164166600600064,120.079,47.5521,14.0631,0.999612,0.00261584,-0.0090544,0.0262201
1718164166700570112,120.558,47.574,14.064,0.999563,0.00246855,-0.00921539,0.0279659
1718164166800532992,121.04,47.5961,14.065,0.999506,0.00275932,-0.0089417,0.0300107
1718164166900507904,121.524,47.621,14.0655,0.999452,0.0026904,-0.0085358,0.0318738
1718164167000484096,122.008,47.649,14.0655,0.999396,0.00248987,-0.00844383,0.033608
1718164167100451072,122.493,47.6794,14.0668,0.999329,0.00210126,-0.00832471,0.0355994
1718164167200439040,122.979,47.7119,14.0687,0.999253,0.00160456,-0.00801571,0.037783
1718164167300430080,123.465,47.7455,14.0697,0.999178,0.00147675,-0.00790133,0.0397418
1718164167400414976,123.95,47.781,14.0692,0.999099,0.00126551,-0.00811555,0.0416303
1718164167500391936,124.435,47.8182,14.0682,0.999012,0.00125673,-0.00828944,0.0436366
1718164167600368896,124.921,47.8579,14.0686,0.998918,0.000915961,-0.00816321,0.045782
1718164167700357888,125.407,47.9005,14.0697,0.998837,0.000333171,-0.00786687,0.0475707
1718164167800345088,125.894,47.9449,14.0702,0.998766,-0.000283882,-0.00766971,0.0490605
1718164167900333056,126.38,47.9902,14.0702,0.998701,-0.000891429,-0.00766818,0.0503586
1718164168000325120,126.867,48.0346,14.0703,0.998656,-0.00104865,-0.00803038,0.0511845
1718164168100328960,127.353,48.078,14.0711,0.998648,-0.0010587,-0.00856379,0.0512548
1718164168200339968,127.84,48.1215,14.0716,0.998675,-0.00132238,-0.00918575,0.0506249
1718164168300340992,128.33,48.1654,14.0715,0.998716,-0.00186518,-0.00927436,0.0497647
1718164168400325888,128.821,48.2057,14.0708,0.998762,-0.00164291,-0.00934311,0.0488387
1718164168500299008,129.316,48.2449,14.071,0.998824,-0.00155152,-0.00854428,0.0477006
1718164168600262912,129.812,48.2827,14.0722,0.998889,-0.00123595,-0.00745637,0.0465103
1718164168700226048,130.31,48.32,14.0736,0.998942,-0.00121916,-0.00667979,0.0454928
1718164168800196096,130.807,48.3585,14.0729,0.99899,-0.00171923,-0.00669867,0.0444033
1718164168900163072,131.307,48.3943,14.0722,0.999039,-0.00162108,-0.00641372,0.0433345
1718164169000130048,131.807,48.4274,14.0704,0.999085,-0.00116663,-0.00684191,0.0421905
1718164169100101120,132.309,48.4614,14.0688,0.999131,-0.00119726,-0.0073958,0.0410053
1718164169200071936,132.812,48.4952,14.0679,0.999166,-0.0015405,-0.00771663,0.0400685
1718164169300051968,133.317,48.5276,14.0676,0.999208,-0.00163214,-0.00813229,0.0389294
1718164169400028928,133.824,48.5572,14.0667,0.999247,-0.00113694,-0.00876029,0.0377753
1718164169499992064,134.332,48.5846,14.0668,0.999281,-0.000344481,-0.00868752,0.0369082
1718164169599963904,134.842,48.6121,14.0678,0.999315,7.21268e-05,-0.0084668,0.0360291
1718164169699950080,135.351,48.6409,14.0686,0.999351,-5.2261e-05,-0.00871683,0.0349504
1718164169799948032,135.861,48.6693,14.0702,0.999376,-0.000303721,-0.00933022,0.0340529
1718164169899962880,136.371,48.6965,14.0721,0.999391,-0.000538526,-0.0102213,0.0333448
1718164170000003072,136.883,48.7221,14.0736,0.999407,-0.000441505,-0.0112242,0.0325407
1718164170100059904,137.398,48.7482,14.0748,0.999427,-0.000845851,-0.0120864,0.0316155
1718164170200147968,137.916,48.7751,14.0766,0.999447,-0.00148452,-0.0125608,0.0307636
1718164170300267008,138.438,48.8016,14.0801,0.999471,-0.00232094,-0.0120851,0.0301065
1718164170400410880,138.964,48.8287,14.0846,0.999508,-0.00355759,-0.0108269,0.0292146
1718164170500549888,139.492,48.8532,14.0885,0.999548,-0.00396106,-0.00953722,0.0282487
1718164170600669952,140.02,48.8771,14.0915,0.999571,-0.00472796,-0.00878533,0.0275384
1718164170700779008,140.549,48.9017,14.094,0.999585,-0.00576727,-0.00868954,0.0268349
1718164170800870912,141.078,48.9262,14.0958,0.999595,-0.00696676,-0.00895092,0.0261085
1718164170900933120,141.61,48.9483,14.0964,0.999607,-0.00745021,-0.00929629,0.025385
1718164171000945920,142.143,48.9679,14.0959,0.999616,-0.00747515,-0.00931785,0.0249858
1718164171100941056,142.679,48.9877,14.096,0.999624,-0.0077995,-0.00906906,0.0246724
1718164171200922880,143.217,49.0093,14.0978,0.999633,-0.00855902,-0.0085928,0.0242251
1718164171300891904,143.756,49.0304,14.0999,0.999638,-0.0090508,-0.00796351,0.0240418
1718164171400856064,144.297,49.0491,14.1002,0.999641,-0.00903807,-0.0071364,0.0241794
1718164171500836096,144.838,49.0676,14.0991,0.999648,-0.00878571,-0.006416,0.0242177
1718164171600808960,145.379,49.0867,14.0981,0.999646,-0.00851627,-0.00601567,0.0244701
1718164171700781056,145.922,49.1074,14.0975,0.999635,-0.00854005,-0.00519719,0.0250992
1718164171800754944,146.465,49.1296,14.0964,0.999614,-0.00886122,-0.00507763,0.0258246
1718164171900742912,147.007,49.1524,14.0934,0.999597,-0.00903172,-0.00528291,0.0263834
1718164172000716032,147.554,49.1756,14.0894,0.999586,-0.00903213,-0.00424875,0.0269712
1718164172100680960,148.103,49.1978,14.0846,0.999575,-0.00854795,-0.00275218,0.0277479
1718164172200655104,148.651,49.2229,14.0797,0.999554,-0.00896898,-0.00204642,0.0283943
